name,k_optimal,k_approx,millis
synth-n_700-m_16024-k_150-p_0.05.txt,150,166,48
synth-n_700-m_16823-k_200-p_0.05.txt,200,213,60
synth-n_700-m_26060-k_25-p_0.1.txt,25,26,22
synth-n_700-m_26206-k_30-p_0.1.txt,30,32,27
synth-n_700-m_27622-k_50-p_0.1.txt,50,59,67
synth-n_700-m_28433-k_70-p_0.1.txt,70,76,48
synth-n_700-m_29736-k_100-p_0.1.txt,100,104,36
synth-n_700-m_30695-k_120-p_0.1.txt,120,137,42
synth-n_700-m_31750-k_150-p_0.1.txt,150,157,51
synth-n_700-m_33182-k_200-p_0.1.txt,200,217,61
synth-n_700-m_51621-k_25-p_0.2.txt,25,29,50
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,56
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,52
synth-n_700-m_55984-k_70-p_0.2.txt,70,73,62
synth-n_700-m_58597-k_100-p_0.2.txt,100,103,70
synth-n_700-m_60598-k_120-p_0.2.txt,120,122,108
synth-n_700-m_61751-k_150-p_0.2.txt,150,151,93
synth-n_700-m_64387-k_200-p_0.2.txt,200,200,93
